id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
18099,37,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31662,40,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
34031,40,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
34087,39,management,divorced,university.degree,no,no,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
27351,56,services,married,basic.4y,unknown,yes,yes,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
1789,37,housemaid,married,basic.4y,unknown,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
32405,34,management,single,university.degree,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
38172,51,technician,married,professional.course,no,yes,no,cellular,oct,thu,6,6,3,failure,-3.4,92.431,-26.9,0.754,5017.5,no
13733,40,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
33675,43,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,6,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
24774,41,management,married,university.degree,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
31007,36,blue-collar,married,basic.9y,no,yes,yes,telephone,may,tue,7,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
37438,33,admin.,single,university.degree,no,unknown,unknown,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
36739,27,blue-collar,single,high.school,no,yes,no,cellular,jun,mon,2,4,1,success,-2.9,92.963,-40.8,1.281,5076.2,yes
23337,47,admin.,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
7399,52,blue-collar,single,unknown,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
23360,53,unknown,married,basic.4y,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32318,35,admin.,single,university.degree,no,yes,no,cellular,may,fri,1,12,1,success,-1.8,92.893,-46.2,1.313,5099.1,yes
8456,32,self-employed,divorced,university.degree,no,no,yes,telephone,jun,tue,21,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
20373,38,technician,married,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
14677,32,blue-collar,single,basic.6y,no,unknown,unknown,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38731,52,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,tue,5,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,no
4862,38,admin.,married,university.degree,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
7869,30,services,single,high.school,no,no,no,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
2400,37,blue-collar,married,professional.course,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
6476,33,services,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
7198,32,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
21998,36,technician,married,professional.course,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38987,30,student,single,unknown,no,no,no,cellular,dec,mon,1,999,1,failure,-3.0,92.713,-33.0,0.717,5023.5,no
23742,39,technician,single,professional.course,unknown,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
37262,29,admin.,single,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
31399,58,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
13251,36,admin.,divorced,high.school,no,yes,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41025,37,unemployed,single,professional.course,no,no,no,cellular,oct,fri,4,6,1,success,-1.1,94.601,-49.5,1.029,4963.6,no
36510,28,services,single,basic.6y,no,no,no,cellular,jun,wed,2,4,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
9014,30,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,29,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
17857,46,technician,divorced,university.degree,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6914,26,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
4130,29,technician,single,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
21559,49,services,single,professional.course,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
7209,56,technician,married,professional.course,unknown,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
16316,30,admin.,single,university.degree,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
25371,50,admin.,married,university.degree,no,no,yes,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
28519,42,admin.,married,university.degree,no,yes,yes,cellular,apr,tue,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
29088,35,admin.,single,university.degree,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
10950,29,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
38577,61,technician,married,professional.course,no,no,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,no
29985,31,technician,single,university.degree,no,unknown,unknown,telephone,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
777,38,blue-collar,single,unknown,unknown,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
13031,28,services,single,high.school,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6995,37,admin.,married,high.school,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
16592,42,admin.,married,university.degree,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6726,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30314,48,unemployed,single,basic.9y,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
5033,59,admin.,single,professional.course,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
23475,31,technician,single,university.degree,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
39388,56,unemployed,divorced,basic.4y,no,no,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.634,5008.7,yes
23828,29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
4669,49,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
30912,39,retired,divorced,basic.4y,no,yes,yes,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
19390,34,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
27339,29,admin.,single,university.degree,no,yes,no,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
29986,47,housemaid,single,professional.course,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
29343,46,management,married,university.degree,unknown,no,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
23079,38,admin.,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
11187,54,admin.,married,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6734,30,services,married,unknown,no,yes,yes,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
553,42,entrepreneur,married,basic.6y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
14027,41,self-employed,married,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
12882,30,technician,single,professional.course,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32386,34,technician,married,professional.course,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
26400,38,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
12705,52,housemaid,married,basic.4y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
19979,50,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
29259,33,blue-collar,married,basic.4y,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
7887,24,services,single,high.school,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
20509,32,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
1618,51,blue-collar,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
11935,29,services,single,high.school,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
9079,44,housemaid,married,basic.4y,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
27143,48,admin.,married,university.degree,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18069,50,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
1983,36,admin.,married,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
10456,44,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,25,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
40009,26,admin.,married,high.school,no,no,no,cellular,jun,wed,5,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,yes
14725,24,admin.,single,high.school,no,no,no,telephone,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
37586,61,retired,married,basic.9y,no,no,no,cellular,aug,fri,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
28458,45,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,4,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no
35735,34,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,2,11,1,success,-1.8,92.893,-46.2,1.244,5099.1,no
26843,43,technician,single,professional.course,unknown,unknown,unknown,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
32583,44,admin.,married,basic.9y,no,yes,no,cellular,may,mon,1,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,no
1707,39,management,single,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
40206,28,services,single,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,no
34608,28,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
29376,41,blue-collar,married,basic.4y,no,no,no,cellular,apr,fri,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
1726,51,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
19613,39,admin.,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
2710,34,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
25602,49,management,married,high.school,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
31755,32,services,married,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
40700,23,student,single,basic.9y,no,yes,yes,cellular,sep,mon,3,6,2,success,-1.1,94.199,-37.5,0.879,4963.6,yes
21327,42,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
5148,51,admin.,divorced,unknown,no,unknown,unknown,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31003,44,admin.,married,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
26295,41,services,single,high.school,unknown,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
24360,37,admin.,married,high.school,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
29398,32,admin.,married,high.school,no,no,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
5883,39,entrepreneur,married,basic.6y,unknown,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
12054,39,self-employed,married,basic.6y,unknown,no,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
383,34,management,single,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
10046,51,admin.,single,basic.6y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
31724,37,technician,married,professional.course,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
36111,27,services,married,university.degree,no,no,no,cellular,may,tue,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
5610,32,services,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
17946,55,housemaid,married,basic.4y,unknown,no,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26869,29,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no
3222,48,technician,married,professional.course,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
38460,31,self-employed,single,university.degree,no,yes,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,no
10090,55,self-employed,married,unknown,unknown,yes,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
27242,50,management,divorced,university.degree,no,no,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
1862,31,services,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
13308,28,technician,single,university.degree,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35845,39,technician,single,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
21284,42,technician,married,professional.course,no,yes,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39227,34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,2,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
4917,27,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
13525,36,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6489,59,technician,divorced,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28305,51,admin.,single,university.degree,no,yes,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
14200,43,admin.,married,high.school,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17179,53,technician,married,professional.course,unknown,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33055,45,admin.,single,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
4368,56,management,married,unknown,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
17999,47,housemaid,married,basic.4y,unknown,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
1375,35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
38598,18,student,single,basic.6y,no,no,yes,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes
28684,52,blue-collar,divorced,basic.4y,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
13045,31,admin.,single,high.school,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10582,50,technician,married,professional.course,no,yes,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
4737,53,entrepreneur,single,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
33651,53,blue-collar,single,unknown,no,yes,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
16916,45,admin.,divorced,high.school,no,no,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14460,42,self-employed,divorced,basic.6y,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
7416,34,services,married,high.school,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
12294,31,technician,married,high.school,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
9202,47,blue-collar,single,basic.4y,unknown,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
12624,28,technician,divorced,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
33175,48,blue-collar,single,basic.4y,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
27579,59,technician,single,professional.course,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
36676,59,admin.,married,university.degree,unknown,yes,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
8400,33,admin.,married,university.degree,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
23072,50,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
11543,52,admin.,married,high.school,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
23944,59,retired,married,basic.4y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36740,53,retired,single,basic.4y,no,yes,no,cellular,jun,mon,3,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,yes
36461,55,retired,married,basic.4y,no,no,no,cellular,jun,tue,2,3,4,failure,-2.9,92.963,-40.8,1.262,5076.2,no
37532,21,student,single,high.school,no,no,no,cellular,aug,thu,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
27435,31,student,married,high.school,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
39835,44,technician,married,university.degree,no,no,no,cellular,jun,wed,2,999,1,failure,-1.7,94.055,-39.8,0.715,4991.6,yes
6309,45,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
4081,26,admin.,married,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
9395,39,unemployed,married,professional.course,no,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
8669,32,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
24594,43,admin.,divorced,high.school,no,no,no,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
36660,30,admin.,single,university.degree,no,no,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
7110,59,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
11254,36,management,single,high.school,no,unknown,unknown,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27767,34,technician,single,professional.course,no,yes,yes,cellular,mar,fri,3,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes
40325,31,student,single,unknown,no,no,no,cellular,aug,mon,2,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,no
36713,34,admin.,single,high.school,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
22933,51,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30845,34,admin.,married,high.school,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
